episode,total_reward,learning_rate
85,-157.49698616415304,0.04876084744983441
86,-89.04821467697613,0.04876084744983441
87,-57.04529690146447,0.04876084744983441
88,-58.57864345610142,0.04876084744983441
89,-91.02498752474784,0.04876084744983441
90,-54.362512779235836,0.04876084744983441
91,-90.45644222199914,0.04876084744983441
92,-59.033877336978904,0.04876084744983441
93,-144.29562401473518,0.04876084744983441
94,-62.411086589097955,0.04876084744983441
95,-56.51950458884236,0.04876084744983441
96,-70.77192322909832,0.04876084744983441
97,-54.71734716892242,0.04876084744983441
98,-61.69167641699314,0.04876084744983441
99,-70.92651807665823,0.04876084744983441
100,-56.06401240825652,0.04876084744983441
101,-55.59555250406267,0.04876084744983441
102,-147.7813599139452,0.04876084744983441
103,-60.57777063846587,0.04876084744983441
104,-76.48855394124985,0.04876084744983441
105,-56.21962904036045,0.04876084744983441
106,-72.18053622543813,0.04876084744983441
107,-57.325450679659866,0.04876084744983441
108,-159.39253033101593,0.04876084744983441
109,-61.39105094075203,0.04876084744983441
110,-60.00188153982162,0.04876084744983441
111,-159.21013880819112,0.04876084744983441
112,-56.61036040484904,0.04876084744983441
113,-158.56525626927657,0.04876084744983441
114,-159.3895636290316,0.04876084744983441
115,-59.501045155525176,0.04876084744983441
116,-75.75671405792235,0.04876084744983441
117,-55.513174888491626,0.04876084744983441
118,-56.50968376100065,0.04876084744983441
119,-124.84482745528221,0.04876084744983441
120,-71.32378321886064,0.04876084744983441
121,-58.29373326301575,0.04876084744983441
122,-74.85441647768025,0.04876084744983441
123,-158.13788300231136,0.04876084744983441
124,-73.36540562212467,0.04876084744983441
125,-159.32782368212915,0.04876084744983441
126,-69.26713528037072,0.04876084744983441
127,-59.556439691781975,0.04876084744983441
128,-72.7592677175999,0.04876084744983441
129,-159.23482312113092,0.04876084744983441
130,-72.60353474020951,0.04876084744983441
131,-60.92691524922844,0.04876084744983441
132,-75.56346641182903,0.04876084744983441
133,-158.39646260291374,0.04876084744983441
134,-72.55688754916191,0.04876084744983441
135,-158.12236303985156,0.04876084744983441
136,-72.37856590449812,0.04876084744983441
137,-159.15735819935836,0.04876084744983441
138,-71.86374199986462,0.04876084744983441
139,-77.70633702874181,0.04876084744983441
140,-160.35924633294326,0.04876084744983441
141,-72.18072406053548,0.04876084744983441
142,-72.74473790526397,0.04876084744983441
143,-66.5929118692875,0.04876084744983441
144,-72.06265639066697,0.04876084744983441
145,-60.823226600885384,0.04876084744983441
146,-72.53299734890462,0.04876084744983441
147,-158.47109638378032,0.04876084744983441
148,-76.0441219210625,0.04876084744983441
149,-76.43765931725505,0.04876084744983441
150,-157.41193824261427,0.04876084744983441
151,-76.64519310295586,0.04876084744983441
152,-74.5982366412878,0.04876084744983441
153,-72.27952914237973,0.04876084744983441
154,-158.39169704988632,0.04876084744983441
155,-56.025145328044886,0.04876084744983441
156,-56.12864393591881,0.04876084744983441
157,-73.71556550860406,0.04876084744983441
158,-123.61549445986742,0.04876084744983441
159,-73.87111844867474,0.04876084744983441
160,-123.13560940027239,0.04876084744983441
161,-69.72436459064478,0.04876084744983441
162,-143.1314493298531,0.04876084744983441
163,-70.42059524953362,0.04876084744983441
164,-158.57947752103246,0.04876084744983441
165,-70.62779346108434,0.04876084744983441
166,-76.47548705339436,0.04876084744983441
167,-77.11782336533071,0.04876084744983441
168,-82.23775160610677,0.04876084744983441
169,-158.39482975453126,0.04876084744983441
170,-78.24081552624706,0.04876084744983441
171,-158.5039134033028,0.04876084744983441
172,-79.97014834880834,0.04876084744983441
173,-144.00591698884963,0.04876084744983441
174,-71.57125980257987,0.04876084744983441
175,-110.70487970113751,0.04876084744983441
176,-85.35188975930215,0.04876084744983441
177,-57.84218703210351,0.04876084744983441
178,-159.4868186175827,0.04876084744983441
179,-59.19452363252639,0.04876084744983441
180,-54.99687620997428,0.04876084744983441
181,-70.65058810710903,0.04876084744983441
182,-158.94136141836688,0.04876084744983441
183,-72.91194382011892,0.04876084744983441
184,-157.9453032441441,0.04876084744983441
185,-71.00593953728675,0.04876084744983441
186,-73.28138111829755,0.04876084744983441
187,-76.9448945224285,0.04876084744983441
188,-159.47655969485683,0.04876084744983441
189,-72.56073007583616,0.04876084744983441
190,-159.27784576565062,0.04876084744983441
191,-73.59315713047977,0.04876084744983441
192,-58.05689673423767,0.04876084744983441
193,-72.95661241412168,0.04876084744983441
194,-148.7205195754767,0.04876084744983441
195,-72.22014056444169,0.04876084744983441
196,-79.23585794568059,0.04876084744983441
197,-158.55079080164452,0.04876084744983441
198,-70.73883881568912,0.04876084744983441
199,-159.34895788431206,0.04876084744983441
200,-69.53892844319347,0.0
201,-72.25513422489166,0.0
202,-71.24501557052135,0.0
203,-72.12783437967302,0.0
204,-72.99930454790596,0.0
205,-71.37960971593861,0.0
206,-71.57397539615633,0.0
207,-70.80597601234915,0.0
208,-70.1091699153185,0.0
209,-70.29383261799816,0.0
210,-71.21233505904678,0.0
211,-68.14442925453184,0.0
212,-71.11325027644635,0.0
213,-70.48375343680387,0.0
214,-71.30626722276212,0.0
215,-69.76535525918004,0.0
216,-69.32162287235258,0.0
217,-70.98292034268376,0.0
218,-70.50479995608332,0.0
219,-72.94773214459417,0.0
220,-71.66911134123802,0.0
221,-69.93843935132027,0.0
222,-69.9119037806988,0.0
223,-70.09156377315522,0.0
224,-69.21669867038732,0.0
225,-69.46937919259074,0.0
226,-71.19776424169542,0.0
227,-69.00659718513488,0.0
228,-70.31506453454493,0.0
229,-70.83032515048981,0.0
230,-70.69828704297545,0.0
231,-70.09322828948494,0.0
232,-72.2919478446245,0.0
233,-70.41264780163766,0.0
234,-69.429638004303,0.0
235,-68.35301002860065,0.0
236,-70.45836889445782,0.0
237,-69.6328900039196,0.0
238,-70.11948633790018,0.0
239,-69.72181944251057,0.0
240,-71.94152020514011,0.0
241,-68.18222542405124,0.0
242,-70.45436884760859,0.0
243,-71.42234046757225,0.0
244,-71.94863798022273,0.0
245,-73.2302982002496,0.0
246,-70.39487437307831,0.0
247,-71.3452156186104,0.0
248,-71.43502041995525,0.0
249,-68.58491247892378,0.0
250,-69.54533178210255,0.0
251,-72.17899200916288,0.0
252,-71.72937564253805,0.0
253,-71.38821609616284,0.0
254,-69.12624754309654,0.0
255,-69.57215014100073,0.0
256,-70.01312559843069,0.0
257,-72.08927278518675,0.0
258,-70.39962176680565,0.0
259,-70.90346770882608,0.0
260,-71.18274373114109,0.0
261,-70.28046308755876,0.0
262,-69.42384049892422,0.0
263,-71.82641524672503,0.0
264,-72.07043479979036,0.0
265,-69.96102423667911,0.0
266,-70.25951824784278,0.0
267,-71.54205307960514,0.0
268,-72.21318493187428,0.0
269,-73.39967018663884,0.0
270,-71.71549219191077,0.0
271,-71.46429007649421,0.0
272,-71.94101280868053,0.0
273,-70.34587989449504,0.0
274,-70.32816121578216,0.0
275,-72.47514881491662,0.0
276,-71.00042538344861,0.0
277,-72.26054155230518,0.0
278,-70.53277803659444,0.0
279,-72.80256285369391,0.0
280,-70.98008839190008,0.0
281,-71.01744809448721,0.0
282,-71.01275244355203,0.0
283,-71.17669429779052,0.0
284,-71.67835873961447,0.0
285,-68.84984778761861,0.0
286,-70.26661883592607,0.0
287,-70.2802590548992,0.0
288,-70.02402392625804,0.0
289,-72.17750409543515,0.0
290,-71.3382637232542,0.0
291,-70.78771629631518,0.0
292,-70.95950254797934,0.0
293,-69.03226182460784,0.0
294,-69.73688783049585,0.0
295,-70.32974479794504,0.0
296,-69.43524603843692,0.0
297,-72.18692581951618,0.0
298,-70.03317385315896,0.0
299,-73.45671278536321,0.0
300,-71.87067609429361,0.0
301,-69.22423849105839,0.0
302,-70.35584647655485,0.0
