episode,total_reward,learning_rate
1,-124.14064871370789,0.96
2,45.273203468322734,0.9216
3,11.956329250335669,0.884736
4,-47.84140026569367,0.84934656
5,-71.49806633740666,0.8153726976
6,47.92802257537848,0.782757789696
7,19.36427145004275,0.7514474781081599
8,27.30700330734253,0.7213895789838335
9,142.09304771423342,0.6925339958244802
10,136.56413383483886,0.6648326359915009
11,136.53602962493906,0.6382393305518408
12,90.53712511062625,0.6127097573297672
13,146.59956436157225,0.5882013670365764
14,130.88124046325677,0.5646733123551133
15,145.73580970764166,0.5420863798609088
16,64.07099895477295,0.5204029246664724
17,-122.82737977206706,0.4995868076798135
18,88.71145515441893,0.47960333537262095
19,102.2380323410034,0.4604192019577161
20,77.88909816741942,0.4420024338794074
21,17.435470390319832,0.42432233652423107
22,35.87740459442136,0.4073494430632618
23,-128.29035676419733,0.3910554653407313
24,-105.06353959292174,0.3754132467271021
25,80.99241828918458,0.360396716858018
26,113.74758434295663,0.3459808481836973
27,74.0570635795594,0.33214161425634936
28,35.662322139740006,0.3188559496860954
29,89.83037900924685,0.3061017116986515
30,23.576392936706476,0.29385764323070546
31,67.41783876419069,0.2821033375014772
32,47.39789304733276,0.2708192040014181
33,65.74338226318356,0.2599864358413614
34,112.39575557708743,0.2495869784077069
35,22.264028644561744,0.23960349927139862
36,18.329057216644312,0.23001935930054268
37,-143.68413863927128,0.22081858492852097
38,97.73552303314214,0.21198584153138011
39,134.43833885192876,0.2035064078701249
40,111.90423297882076,0.1953661515553199
41,46.20770740509037,0.1875515054931071
42,54.61758480072025,0.1800494452733828
43,80.50389595031739,0.17284746746244747
44,38.232599067688014,0.16593356876394957
45,22.729698562622072,0.15929622601339158
46,-154.315128982067,0.1529243769728559
47,91.08811435699464,0.14680740189394167
48,76.33026409149174,0.140935105818184
49,77.01636943817138,0.13529770158545662
50,59.84990844726571,0.12988579352203836
51,86.54721870422361,0.12469036178115682
52,36.713285636901865,0.11970274730991054
53,-94.3691088959574,0.11491463741751412
54,48.246396636962885,0.11031805192081355
55,45.65580158233638,0.105905329843981
56,31.444893264770467,0.10166911665022176
57,18.851716804504445,0.09760235198421288
58,52.68725738525392,0.09369825790484436
59,38.61899890899658,0.08995032758865058
60,27.88776817321774,0.08635231448510455
61,12.730743217468232,0.08289822190570037
62,22.464029121398916,0.07958229302947235
63,41.22373580932617,0.07639900130829345
64,38.54957447052003,0.07334304125596171
65,56.39156093597414,0.07040931960572323
66,57.80974826812745,0.0675929468214943
67,15.650537872314455,0.06488922894863453
68,-67.41881504058838,0.06229365979068914
69,47.588653564453125,0.059801913399061574
70,18.590800476074214,0.05740983686309911
71,23.31961479187014,0.05511344338857514
72,46.72252140045166,0.052908905653032134
73,14.820984077453605,0.050792549426910846
74,17.31124973297122,0.04876084744983441
75,21.881671714782765,0.04876084744983441
76,44.49947681427007,0.04876084744983441
77,49.896050453186085,0.04876084744983441
78,24.10484046936033,0.04876084744983441
79,32.777569198608404,0.04876084744983441
80,28.122824287414566,0.04876084744983441
81,16.76597099304199,0.04876084744983441
82,5.257454681396469,0.04876084744983441
83,33.15630416870116,0.04876084744983441
84,17.23267364501953,0.04876084744983441
85,23.6855749130249,0.04876084744983441
86,10.079947090148915,0.04876084744983441
87,17.54370594024658,0.04876084744983441
88,55.991743087768555,0.04876084744983441
89,22.385858345031757,0.04876084744983441
90,13.202728080749475,0.04876084744983441
91,8.455485343933102,0.04876084744983441
92,30.126055717468244,0.04876084744983441
93,14.379135131835888,0.04876084744983441
94,25.92231636047365,0.04876084744983441
95,8.58772525787355,0.04876084744983441
96,12.483131027221733,0.04876084744983441
97,14.553951835632306,0.04876084744983441
98,35.324729347228974,0.04876084744983441
99,18.844774436950697,0.04876084744983441
100,28.451542091369568,0.04876084744983441
101,36.001556396484375,0.04876084744983441
102,25.122320365905733,0.04876084744983441
103,25.94930171966554,0.04876084744983441
104,23.257564163207928,0.04876084744983441
105,34.938832473754815,0.04876084744983441
106,15.875988960266104,0.04876084744983441
107,32.77659854888915,0.04876084744983441
108,33.90796165466309,0.04876084744983441
109,32.40721836090085,0.04876084744983441
110,35.53155326843259,0.04876084744983441
111,16.729615783691404,0.04876084744983441
112,40.07279701232912,0.04876084744983441
113,57.33359432220463,0.04876084744983441
114,11.436574363708514,0.04876084744983441
115,27.01209125518792,0.04876084744983441
116,41.30632266998287,0.04876084744983441
117,18.4112688064575,0.04876084744983441
118,35.756111907959,0.04876084744983441
119,42.088224601745566,0.04876084744983441
120,21.409088134765664,0.04876084744983441
121,29.264233016967793,0.04876084744983441
122,25.469328880310034,0.04876084744983441
123,18.93247966766357,0.04876084744983441
124,23.5009809494019,0.04876084744983441
125,11.117561912536615,0.04876084744983441
126,85.19512844085695,0.04876084744983441
127,21.83827362060549,0.04876084744983441
128,18.70053710937501,0.04876084744983441
129,20.571145057678226,0.04876084744983441
130,35.82888793945314,0.04876084744983441
131,20.59440517425536,0.04876084744983441
132,19.64415874481204,0.04876084744983441
133,25.60748901367187,0.04876084744983441
134,24.149531936645502,0.04876084744983441
135,22.600446128845213,0.04876084744983441
136,28.12340507507325,0.04876084744983441
137,16.135107612609815,0.04876084744983441
138,26.605666542053182,0.04876084744983441
139,15.857980537414559,0.04876084744983441
140,13.91312828063966,0.04876084744983441
141,45.014051818847584,0.04876084744983441
142,10.523798179626477,0.04876084744983441
143,19.383165168762208,0.04876084744983441
144,25.042492675781247,0.04876084744983441
145,23.12434349060058,0.04876084744983441
146,20.76437091827394,0.04876084744983441
147,18.41601619720464,0.04876084744983441
148,10.86820659637449,0.04876084744983441
149,23.540129661560055,0.04876084744983441
150,26.415723037719708,0.04876084744983441
151,17.7031051635742,0.04876084744983441
152,30.493733596801732,0.04876084744983441
153,19.47415542602539,0.04876084744983441
154,31.364770698547378,0.04876084744983441
155,32.76447925567626,0.04876084744983441
156,22.361729621887157,0.04876084744983441
157,35.17016124725339,0.04876084744983441
158,44.077683639526356,0.04876084744983441
159,16.48183193206784,0.04876084744983441
160,42.53225708007814,0.04876084744983441
161,31.98481674194336,0.04876084744983441
162,9.870055389404296,0.04876084744983441
163,24.761937713623006,0.04876084744983441
164,31.060120964050228,0.04876084744983441
165,38.76689872741695,0.04876084744983441
166,32.16085281372071,0.04876084744983441
167,25.22739543914797,0.04876084744983441
168,27.623476219177334,0.04876084744983441
169,20.546674537658667,0.04876084744983441
170,38.67760791778564,0.04876084744983441
171,34.46856803894037,0.04876084744983441
172,56.982557106018035,0.04876084744983441
173,36.90101966857903,0.04876084744983441
174,24.828223991394026,0.04876084744983441
175,33.32242641448971,0.04876084744983441
176,18.15230026245123,0.04876084744983441
177,26.095878601074162,0.04876084744983441
178,25.19613513946533,0.04876084744983441
179,35.176452255248975,0.04876084744983441
180,40.22135963439947,0.04876084744983441
181,32.14274978637693,0.04876084744983441
182,34.14247589111329,0.04876084744983441
183,12.018493270874021,0.04876084744983441
184,39.99824447631832,0.04876084744983441
185,35.96516571044923,0.04876084744983441
186,31.489399147033716,0.04876084744983441
187,29.627655982971163,0.04876084744983441
188,31.96837825775142,0.04876084744983441
189,30.97816638946537,0.04876084744983441
190,22.84634685516352,0.04876084744983441
191,33.89041843414304,0.04876084744983441
192,53.84776535034184,0.04876084744983441
193,16.829361343383763,0.04876084744983441
194,60.761221313476604,0.04876084744983441
195,37.86226062774663,0.04876084744983441
196,26.542279434204122,0.04876084744983441
197,58.69640407562258,0.04876084744983441
198,20.907302474975545,0.04876084744983441
199,22.88029041290284,0.04876084744983441
200,74.67596321105961,0.0
201,74.82735843658455,0.0
202,76.87619476318353,0.0
203,75.55889053344723,0.0
204,74.60750350952145,0.0
205,76.84654273986814,0.0
206,74.49756679534916,0.0
207,74.52681198120112,0.0
208,76.0799053192139,0.0
209,75.09376621246346,0.0
210,75.85496711730953,0.0
211,74.60873146057129,0.0
212,77.3342208862305,0.0
213,76.20917072296137,0.0
214,75.04746112823483,0.0
215,76.61434669494624,0.0
216,76.05535678863524,0.0
217,74.21857204437252,0.0
218,75.96532497406001,0.0
219,75.99211196899411,0.0
220,75.69117507934571,0.0
221,77.14882335662841,0.0
222,76.01141109466556,0.0
223,77.83959007263186,0.0
224,76.04736232757573,0.0
225,75.30430679321294,0.0
226,76.8496969223022,0.0
227,74.80522994995115,0.0
228,75.80209941864014,0.0
229,76.44517993926998,0.0
230,77.0007524490356,0.0
231,77.11797142028813,0.0
232,73.32454471588134,0.0
233,75.7539632797241,0.0
234,76.01616230010981,0.0
235,74.56707706451412,0.0
236,74.59777679443353,0.0
237,76.2698667526245,0.0
238,75.78438453674318,0.0
239,76.59154682159426,0.0
240,74.8736219406128,0.0
241,75.06861553192141,0.0
242,74.55819320678708,0.0
243,75.28472938537594,0.0
244,74.89633388519292,0.0
245,78.77585277557374,0.0
246,73.55567207336429,0.0
247,76.00000820159907,0.0
248,75.98904762268062,0.0
249,74.32625293731694,0.0
250,74.85210342407228,0.0
251,75.76117362976078,0.0
252,76.44588298797606,0.0
253,76.50411643981933,0.0
254,77.32737846374508,0.0
255,74.95434112548831,0.0
256,75.87692089080808,0.0
257,75.09236011505129,0.0
258,74.72897834777834,0.0
259,74.60354442596433,0.0
260,75.97313308715815,0.0
261,76.10369853973393,0.0
262,75.09079151153563,0.0
263,75.59794960021972,0.0
264,75.75415191650393,0.0
265,74.39242820739746,0.0
266,75.84267120361326,0.0
267,77.23922710418698,0.0
268,72.84572372436523,0.0
269,75.43134174346929,0.0
270,76.31726188659665,0.0
271,76.04726963043206,0.0
272,75.98624668121336,0.0
273,75.5607786178589,0.0
274,74.43729457855224,0.0
275,76.898293876648,0.0
276,74.25402240753178,0.0
277,73.28292980194095,0.0
278,76.26402397155762,0.0
279,74.69941329956059,0.0
280,75.92462749481194,0.0
281,75.91967296600338,0.0
282,75.92781467437746,0.0
283,75.9996528625488,0.0
284,75.81953296661374,0.0
285,76.5717987060547,0.0
286,73.4686859130859,0.0
287,76.26255054473877,0.0
288,74.60067977905275,0.0
289,74.70363388061521,0.0
290,77.51513843536374,0.0
291,75.8758480072021,0.0
292,72.87382354736326,0.0
293,72.43426704406737,0.0
294,77.26669692993168,0.0
295,76.68597564697265,0.0
296,73.41491851806641,0.0
297,76.26080703735346,0.0
298,75.71990299224856,0.0
299,72.41329345703123,0.0
